timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T11:13:30Z,47.71,20.0,19.76,0.0
2026-06-01T11:14:00Z,41.74,27.7,32.27,1.06
2026-06-01T11:14:30Z,46.32,20.0,12.46,0.41
2026-06-01T11:15:00Z,46.01,55.0,34.41,0.5
2026-06-01T11:15:30Z,44.11,40.4,12.06,0.21
2026-06-01T11:16:00Z,43.58,20.0,13.15,0.0
2026-06-01T11:16:30Z,39.58,20.0,22.7,0.0
2026-06-01T11:17:00Z,47.08,59.8,19.25,0.0
2026-06-01T11:17:30Z,48.97,29.3,18.75,0.55
2026-06-01T11:18:00Z,48.41,31.3,25.07,0.63
2026-06-01T11:18:30Z,39.02,40.5,10.57,0.55
2026-06-01T11:19:00Z,45.49,27.5,16.81,0.39
2026-06-01T11:19:30Z,44.65,20.0,19.28,0.0
2026-06-01T11:20:00Z,49.19,28.3,20.96,0.0
2026-06-01T11:20:30Z,39.28,20.0,29.93,1.05
2026-06-01T11:21:00Z,43.43,29.5,20.65,0.61
2026-06-01T11:21:30Z,43.14,24.2,20.59,0.0
2026-06-01T11:22:00Z,42.23,33.9,31.84,0.0
2026-06-01T11:22:30Z,46.1,28.4,24.1,0.45
2026-06-01T11:23:00Z,42.14,40.2,31.02,0.0
2026-06-01T11:23:30Z,43.44,22.9,22.43,0.0
2026-06-01T11:24:00Z,49.15,42.9,13.89,0.43
2026-06-01T11:24:30Z,46.02,53.3,32.13,0.0
2026-06-01T11:25:00Z,44.46,20.0,20.97,0.55
2026-06-01T11:25:30Z,43.37,25.2,14.53,0.26
2026-06-01T11:26:00Z,43.41,38.6,10.51,0.0
2026-06-01T11:26:30Z,46.64,20.0,18.56,0.0
2026-06-01T11:27:00Z,41.04,20.0,27.8,0.0
2026-06-01T11:27:30Z,40.03,38.1,18.0,0.0
2026-06-01T11:28:00Z,48.4,25.5,11.26,0.04
2026-06-01T11:28:30Z,50.33,27.4,23.37,0.0
2026-06-01T11:29:00Z,39.05,20.0,21.67,0.08
2026-06-01T11:29:30Z,44.81,35.6,4.48,0.55
2026-06-01T12:00:00Z,43.71,49.5,7.91,0.0
2026-06-01T12:00:30Z,38.47,35.9,24.93,0.0
2026-06-01T12:01:00Z,38.8,30.6,18.13,1.5
2026-06-01T12:01:30Z,31.17,66.0,17.13,0.19
2026-06-01T12:02:00Z,42.11,27.0,24.69,0.0
2026-06-01T12:02:30Z,37.34,57.9,22.97,1.5
2026-06-01T12:03:00Z,37.46,23.2,2.61,0.02
2026-06-01T12:03:30Z,43.72,52.3,19.65,0.0
2026-06-01T12:04:00Z,43.61,20.0,15.35,0.0
2026-06-01T12:04:30Z,38.65,31.5,25.79,0.02
2026-06-01T12:05:00Z,47.49,22.3,15.08,0.0
2026-06-01T12:05:30Z,40.88,80.3,29.78,0.5
2026-06-01T12:06:00Z,44.17,31.7,13.39,1.15
2026-06-01T12:06:30Z,41.53,53.7,24.15,0.11
2026-06-01T12:07:00Z,45.13,49.2,16.81,0.61
2026-06-01T12:07:30Z,41.69,20.0,25.24,0.0
2026-06-01T12:08:00Z,44.68,41.2,11.62,0.0
2026-06-01T12:08:30Z,36.45,25.9,29.65,0.0
2026-06-01T12:09:00Z,34.48,22.3,18.81,0.0
2026-06-01T12:09:30Z,36.84,20.0,17.27,0.0
2026-06-01T12:10:00Z,44.23,55.0,18.72,0.0
2026-06-01T12:10:30Z,41.72,40.6,15.92,0.0
2026-06-01T12:11:00Z,42.44,61.2,18.7,0.0
2026-06-01T12:11:30Z,48.19,46.7,22.66,0.0
2026-06-01T12:12:00Z,37.17,20.0,16.93,0.16
2026-06-01T12:12:30Z,41.66,20.0,25.0,0.0
2026-06-01T12:13:00Z,44.61,21.9,6.72,0.0
2026-06-01T12:13:30Z,46.11,81.5,20.72,1.08
2026-06-01T12:14:00Z,45.46,46.5,30.54,1.19
2026-06-01T12:14:30Z,39.11,46.4,19.7,0.0
2026-06-01T12:15:00Z,44.55,29.4,27.86,0.0
2026-06-01T12:15:30Z,48.28,62.6,7.85,0.0
2026-06-01T12:16:00Z,38.66,30.2,11.2,1.3
2026-06-01T12:16:30Z,45.95,33.2,19.57,0.0
2026-06-01T12:17:00Z,44.69,40.3,12.04,0.0
2026-06-01T12:17:30Z,40.23,46.0,11.71,1.22
2026-06-01T12:18:00Z,41.11,43.9,18.0,0.0
2026-06-01T12:18:30Z,40.4,42.5,24.19,0.0
2026-06-01T12:19:00Z,44.31,20.0,20.74,1.12
2026-06-01T12:19:30Z,41.9,21.4,23.27,0.62
2026-06-01T12:20:00Z,37.36,32.6,21.49,0.0
2026-06-01T12:20:30Z,35.34,28.8,26.11,0.37
2026-06-01T12:21:00Z,31.98,20.0,14.34,0.0
2026-06-01T12:21:30Z,43.29,25.7,20.03,0.0
2026-06-01T12:22:00Z,35.93,30.8,22.97,0.0
2026-06-01T12:22:30Z,39.69,20.0,20.56,0.0
2026-06-01T12:23:00Z,39.01,20.0,31.14,0.62
2026-06-01T12:23:30Z,39.0,36.0,10.72,0.0
2026-06-01T12:24:00Z,42.98,20.0,15.54,0.36
2026-06-01T12:24:30Z,32.61,20.0,20.68,0.94
2026-06-01T12:25:00Z,37.62,42.3,10.28,0.0
2026-06-01T12:25:30Z,40.92,22.8,11.65,0.52
2026-06-01T12:26:00Z,37.27,53.5,10.74,0.92
2026-06-01T12:26:30Z,46.04,60.1,12.37,1.08
2026-06-01T12:27:00Z,37.02,34.7,24.57,0.0
2026-06-01T12:27:30Z,31.44,20.0,19.3,0.0
2026-06-01T12:28:00Z,36.27,43.9,14.5,0.0
2026-06-01T12:28:30Z,32.05,26.8,27.92,0.01
2026-06-01T12:29:00Z,44.11,84.3,10.23,0.0
2026-06-01T12:29:30Z,38.01,32.5,12.0,0.0
2026-06-01T12:30:00Z,38.52,42.7,16.98,0.0
2026-06-01T12:30:30Z,37.45,71.0,9.43,1.5
2026-06-01T12:31:00Z,35.38,32.4,10.23,0.0
2026-06-01T12:31:30Z,38.9,24.1,15.88,0.0
2026-06-01T12:32:00Z,46.82,30.4,25.04,0.0
2026-06-01T12:32:30Z,43.37,36.6,33.37,0.0
2026-06-01T12:33:00Z,32.21,35.6,25.25,0.0
2026-06-01T12:33:30Z,38.87,47.9,21.38,0.0
2026-06-01T12:34:00Z,39.9,42.6,21.8,0.34
2026-06-01T12:34:30Z,35.84,38.6,6.97,0.41
2026-06-01T12:35:00Z,38.93,40.9,26.75,0.0
2026-06-01T12:35:30Z,34.01,42.0,15.46,0.91
2026-06-01T12:36:00Z,41.43,32.4,27.06,0.43
2026-06-01T12:36:30Z,33.91,31.5,17.0,0.0
2026-06-01T12:37:00Z,35.97,59.0,9.11,0.0
2026-06-01T12:37:30Z,44.25,20.0,22.36,0.0
2026-06-01T12:38:00Z,33.87,26.8,27.48,0.0
2026-06-01T12:38:30Z,44.06,20.0,22.23,0.0
2026-06-01T12:39:00Z,51.34,61.9,26.2,0.0
2026-06-01T12:39:30Z,42.31,20.0,16.88,1.5
2026-06-01T12:40:00Z,42.78,29.2,27.36,0.0
2026-06-01T12:40:30Z,38.58,25.4,22.78,1.5
2026-06-01T12:41:00Z,39.2,34.1,20.97,0.03
2026-06-01T12:41:30Z,36.52,70.5,13.36,0.0
2026-06-01T12:42:00Z,40.46,43.3,13.55,0.0
2026-06-01T12:42:30Z,31.19,33.9,11.06,0.0
2026-06-01T12:43:00Z,37.25,34.6,19.45,0.0
2026-06-01T12:43:30Z,33.95,28.7,19.33,0.0
2026-06-01T12:44:00Z,32.29,38.2,13.91,0.0
2026-06-01T12:44:30Z,35.69,20.0,13.11,1.5
2026-06-01T12:45:00Z,35.49,20.0,7.79,0.36
2026-06-01T12:45:30Z,45.59,34.7,23.56,0.0
2026-06-01T12:46:00Z,36.49,35.5,15.34,0.52
2026-06-01T12:46:30Z,38.11,37.6,33.28,0.58
2026-06-01T12:47:00Z,33.51,25.6,37.0,0.17
2026-06-01T12:47:30Z,38.23,30.7,14.61,0.0
2026-06-01T12:48:00Z,38.5,20.0,19.31,0.0
2026-06-01T12:48:30Z,37.49,28.4,23.76,0.0
2026-06-01T12:49:00Z,37.58,44.2,17.68,0.0
2026-06-01T12:49:30Z,35.59,20.0,22.88,0.0
2026-06-01T12:50:00Z,29.55,48.4,15.58,0.0
2026-06-01T12:50:30Z,37.05,20.0,23.56,1.5
2026-06-01T12:51:00Z,32.08,20.0,21.13,0.06
2026-06-01T12:51:30Z,34.52,20.0,2.0,0.76
2026-06-01T12:52:00Z,36.54,20.0,25.25,0.55
2026-06-01T12:52:30Z,37.53,20.0,26.74,0.0
2026-06-01T12:53:00Z,35.24,24.5,31.61,0.43
2026-06-01T12:53:30Z,32.25,20.0,7.83,0.0
2026-06-01T12:54:00Z,30.55,20.0,23.84,0.0
2026-06-01T12:54:30Z,38.65,40.7,14.87,0.0
2026-06-01T12:55:00Z,42.72,63.4,23.09,1.5
2026-06-01T12:55:30Z,34.81,41.7,24.41,0.0
2026-06-01T12:56:00Z,36.93,50.2,17.22,0.0
2026-06-01T12:56:30Z,36.51,20.0,18.32,0.0
2026-06-01T12:57:00Z,37.05,20.0,18.71,0.0
2026-06-01T12:57:30Z,30.45,41.1,12.0,0.16
2026-06-01T12:58:00Z,39.27,36.5,24.71,1.5
2026-06-01T12:58:30Z,37.94,46.7,14.15,0.56
2026-06-01T12:59:00Z,36.14,23.2,17.87,0.0
2026-06-01T12:59:30Z,43.27,43.7,23.28,0.0
2026-06-01T13:00:00Z,33.47,52.7,19.72,0.0
2026-06-01T13:00:30Z,31.6,39.7,22.78,0.0
2026-06-01T13:01:00Z,33.21,59.0,18.65,0.59
2026-06-01T13:01:30Z,31.52,53.6,10.59,0.0
2026-06-01T13:02:00Z,41.72,32.9,11.42,1.16
2026-06-01T13:02:30Z,33.38,20.0,7.99,1.16
2026-06-01T13:03:00Z,38.55,27.9,15.53,0.62
2026-06-01T13:03:30Z,32.73,30.4,24.4,0.0
2026-06-01T13:04:00Z,37.66,26.5,27.78,0.0
2026-06-01T13:04:30Z,43.61,20.0,14.55,0.22
2026-06-01T13:05:00Z,41.0,20.0,22.7,0.0
2026-06-01T13:05:30Z,36.05,27.9,13.29,0.0
2026-06-01T13:06:00Z,45.59,25.3,17.35,0.0
2026-06-01T13:06:30Z,39.92,37.7,15.57,0.0
2026-06-01T13:07:00Z,38.63,22.2,26.22,0.0
2026-06-01T13:07:30Z,43.34,43.0,16.25,0.0
2026-06-01T13:08:00Z,38.6,37.9,23.13,0.0
2026-06-01T13:08:30Z,37.25,46.0,10.65,0.0
2026-06-01T13:09:00Z,31.68,20.0,13.21,0.55
2026-06-01T13:09:30Z,40.53,32.5,4.28,0.17
2026-06-01T13:10:00Z,42.43,43.9,34.24,0.83
2026-06-01T13:10:30Z,35.23,38.1,16.79,1.44
2026-06-01T13:11:00Z,33.22,20.0,17.14,0.0
2026-06-01T13:11:30Z,34.54,61.5,13.8,0.0
2026-06-01T13:12:00Z,36.26,64.8,22.69,0.0
2026-06-01T13:12:30Z,30.14,21.2,21.52,1.05
2026-06-01T13:13:00Z,35.61,56.4,17.06,0.0
2026-06-01T13:13:30Z,33.61,20.0,9.36,0.0
2026-06-01T13:14:00Z,35.88,20.0,21.5,0.0
2026-06-01T13:14:30Z,38.29,74.4,27.55,1.24
2026-06-01T13:15:00Z,33.88,24.5,25.18,0.0
2026-06-01T13:15:30Z,43.87,49.8,26.8,0.0
2026-06-01T13:16:00Z,30.29,36.7,7.27,1.5
2026-06-01T13:16:30Z,32.65,30.1,15.88,1.06
2026-06-01T13:17:00Z,35.17,21.4,27.42,1.29
2026-06-01T13:17:30Z,37.12,62.1,16.74,0.0
2026-06-01T13:18:00Z,38.14,52.4,16.07,0.03
2026-06-01T13:18:30Z,35.71,79.1,28.75,1.13
2026-06-01T13:19:00Z,34.78,83.9,9.95,1.22
2026-06-01T13:19:30Z,35.97,46.5,14.92,1.18
2026-06-01T13:20:00Z,31.61,35.5,29.77,0.39
2026-06-01T13:20:30Z,32.45,60.3,20.72,0.0
2026-06-01T13:21:00Z,35.48,20.0,19.34,0.0
2026-06-01T13:21:30Z,33.91,44.6,20.02,0.0
2026-06-01T13:22:00Z,39.35,27.3,26.54,0.57
2026-06-01T13:22:30Z,34.27,54.1,11.77,0.0
2026-06-01T13:23:00Z,28.3,20.0,17.22,0.32
2026-06-01T13:23:30Z,36.3,20.0,27.63,0.92
2026-06-01T13:24:00Z,37.85,20.0,27.07,1.5
2026-06-01T13:24:30Z,39.99,20.0,16.37,0.0
2026-06-01T13:25:00Z,36.5,77.4,14.73,0.0
2026-06-01T13:25:30Z,36.68,20.0,13.61,0.42
2026-06-01T13:26:00Z,35.18,20.0,20.88,0.0
2026-06-01T13:26:30Z,34.69,27.4,35.0,0.0
2026-06-01T13:27:00Z,28.8,29.5,15.78,0.0
2026-06-01T13:27:30Z,33.44,42.0,23.39,0.0
2026-06-01T13:28:00Z,46.02,20.0,24.92,1.5
2026-06-01T13:28:30Z,36.52,20.0,13.68,0.0
2026-06-01T13:29:00Z,35.43,40.6,16.68,0.0
2026-06-01T13:29:30Z,36.03,20.0,13.15,1.2
2026-06-01T13:30:00Z,38.35,33.5,9.03,1.5
2026-06-01T13:30:30Z,35.39,20.0,23.2,0.0
2026-06-01T13:31:00Z,36.92,20.0,19.72,1.37
2026-06-01T13:31:30Z,35.88,29.2,23.28,0.0
2026-06-01T13:32:00Z,38.41,36.8,24.93,0.0
2026-06-01T13:32:30Z,39.24,50.7,28.44,1.5
2026-06-01T13:33:00Z,33.75,53.1,9.53,0.04
2026-06-01T13:33:30Z,35.46,20.0,22.12,0.0
2026-06-01T13:34:00Z,31.04,41.8,32.11,0.0
2026-06-01T13:34:30Z,36.65,33.4,21.44,0.0
2026-06-01T13:35:00Z,41.02,58.3,13.6,0.33
2026-06-01T13:35:30Z,35.57,20.0,24.76,0.0
2026-06-01T13:36:00Z,34.98,65.3,24.93,0.0
2026-06-01T13:36:30Z,33.48,20.0,11.94,0.0
2026-06-01T13:37:00Z,36.24,36.3,26.64,0.0
2026-06-01T13:37:30Z,37.49,22.3,16.12,0.68
2026-06-01T13:38:00Z,36.14,20.0,26.33,0.0
2026-06-01T13:38:30Z,38.68,36.8,21.46,0.4
2026-06-01T13:39:00Z,37.38,27.8,13.88,0.31
2026-06-01T13:39:30Z,34.57,48.3,11.7,0.0
2026-06-01T13:40:00Z,34.88,58.2,37.76,0.0
2026-06-01T13:40:30Z,28.88,29.3,27.43,0.0
2026-06-01T13:41:00Z,35.24,42.4,15.29,0.0
2026-06-01T13:41:30Z,33.39,65.7,16.75,0.0
2026-06-01T13:42:00Z,34.33,22.7,13.21,0.0
2026-06-01T13:42:30Z,39.93,61.9,6.86,0.01
2026-06-01T13:43:00Z,34.5,20.0,19.28,0.0
2026-06-01T13:43:30Z,25.6,95.8,16.89,0.0
2026-06-01T13:44:00Z,41.85,51.8,27.33,0.12
2026-06-01T13:44:30Z,42.25,22.3,9.13,0.0
2026-06-01T13:45:00Z,35.9,24.6,39.62,0.65
2026-06-01T13:45:30Z,35.23,44.3,7.72,0.0
2026-06-01T13:46:00Z,39.02,52.0,15.37,0.66
2026-06-01T13:46:30Z,31.92,45.0,23.29,0.0
2026-06-01T13:47:00Z,28.29,49.6,20.74,0.48
2026-06-01T13:47:30Z,30.98,20.0,18.95,1.5
2026-06-01T13:48:00Z,37.47,20.0,8.95,0.0
2026-06-01T13:48:30Z,36.21,67.1,16.81,0.43
2026-06-01T13:49:00Z,44.78,51.8,14.29,1.09
2026-06-01T13:49:30Z,31.42,33.5,14.98,1.26
2026-06-01T13:50:00Z,32.39,34.7,26.78,0.76
2026-06-01T13:50:30Z,31.88,21.2,22.3,0.0
2026-06-01T13:51:00Z,33.82,20.0,8.17,0.38
2026-06-01T13:51:30Z,36.4,50.2,22.96,0.0
2026-06-01T13:52:00Z,29.73,44.9,20.0,0.31
2026-06-01T13:52:30Z,33.78,21.6,27.23,0.0
2026-06-01T13:53:00Z,39.16,58.4,23.16,0.0
2026-06-01T13:53:30Z,28.83,23.8,13.81,1.5
2026-06-01T13:54:00Z,37.07,39.2,6.83,1.05
2026-06-01T13:54:30Z,33.21,62.7,14.47,0.42
2026-06-01T13:55:00Z,32.76,26.5,19.5,0.93
2026-06-01T13:55:30Z,40.91,30.1,15.04,0.0
2026-06-01T13:56:00Z,30.49,60.3,18.04,0.0
2026-06-01T13:56:30Z,37.83,34.5,18.52,0.0
2026-06-01T13:57:00Z,30.26,41.7,6.76,0.0
2026-06-01T13:57:30Z,38.82,76.1,17.9,0.54
2026-06-01T13:58:00Z,31.53,56.4,19.78,0.0
2026-06-01T13:58:30Z,31.4,61.7,22.22,1.5
2026-06-01T13:59:00Z,31.96,28.5,14.41,0.79
2026-06-01T13:59:30Z,42.14,53.4,17.85,0.13
2026-06-01T14:00:00Z,34.66,54.2,27.11,0.0
2026-06-01T14:00:30Z,32.45,21.1,26.2,0.0
2026-06-01T14:01:00Z,29.03,68.4,22.97,1.49
2026-06-01T14:01:30Z,38.1,29.2,7.92,0.0
2026-06-01T14:02:00Z,27.04,22.7,26.56,0.46
2026-06-01T14:02:30Z,29.85,44.3,22.89,0.0
2026-06-01T14:03:00Z,33.48,39.7,16.24,0.0
2026-06-01T14:03:30Z,33.56,31.2,23.75,0.0
2026-06-01T14:04:00Z,38.49,60.3,9.36,0.0
2026-06-01T14:04:30Z,31.17,20.0,26.19,0.44
2026-06-01T14:05:00Z,39.67,20.0,16.51,0.34
2026-06-01T14:05:30Z,30.99,52.1,19.64,0.0
2026-06-01T14:06:00Z,30.38,20.0,20.94,0.0
2026-06-01T14:06:30Z,27.91,28.3,26.48,1.5
2026-06-01T14:07:00Z,40.18,67.7,11.77,0.0
2026-06-01T14:07:30Z,30.31,44.2,16.96,0.11
2026-06-01T14:08:00Z,37.44,20.2,23.65,0.0
2026-06-01T14:08:30Z,32.11,32.1,30.1,1.08
2026-06-01T14:09:00Z,33.14,44.7,22.01,1.14
2026-06-01T14:09:30Z,34.11,47.6,21.58,0.0
2026-06-01T14:10:00Z,28.18,20.0,16.59,0.0
2026-06-01T14:10:30Z,42.84,41.9,12.81,0.0
2026-06-01T14:11:00Z,38.92,20.0,12.23,1.5
2026-06-01T14:11:30Z,34.01,34.0,21.3,0.42
2026-06-01T14:12:00Z,35.78,27.0,21.42,0.36
2026-06-01T14:12:30Z,31.12,20.2,23.03,1.08
2026-06-01T14:13:00Z,39.17,50.4,4.99,0.08
2026-06-01T14:13:30Z,31.8,43.2,24.4,0.0
2026-06-01T14:14:00Z,24.31,20.0,17.98,1.15
2026-06-01T14:14:30Z,24.64,20.0,15.28,0.0
2026-06-01T14:15:00Z,39.53,20.0,24.6,0.0
2026-06-01T14:15:30Z,26.57,27.2,21.71,0.0
2026-06-01T14:16:00Z,36.12,20.0,15.16,0.0
2026-06-01T14:16:30Z,32.87,20.0,30.73,0.03
2026-06-01T14:17:00Z,29.49,20.0,8.65,0.0
2026-06-01T14:17:30Z,33.97,64.5,14.83,0.0
2026-06-01T14:18:00Z,32.02,20.0,25.4,0.05
2026-06-01T14:18:30Z,33.72,31.6,21.19,0.0
2026-06-01T14:19:00Z,35.9,41.7,29.56,0.0
2026-06-01T14:19:30Z,31.59,33.2,19.23,0.64
2026-06-01T14:20:00Z,33.5,23.0,5.93,0.57
2026-06-01T14:20:30Z,42.16,25.6,24.31,0.0
2026-06-01T14:21:00Z,33.93,61.6,30.31,0.0
2026-06-01T14:21:30Z,30.71,35.0,27.77,0.02
2026-06-01T14:22:00Z,32.8,20.0,22.94,0.1
2026-06-01T14:22:30Z,34.47,20.0,16.61,0.0
2026-06-01T14:23:00Z,25.55,40.9,17.91,0.0
2026-06-01T14:23:30Z,27.31,20.0,18.43,0.0
2026-06-01T14:24:00Z,28.21,36.3,14.32,0.59
2026-06-01T14:24:30Z,30.58,27.4,31.94,1.5
2026-06-01T14:25:00Z,33.07,54.3,24.44,0.09
2026-06-01T14:25:30Z,38.42,20.0,13.08,0.0
2026-06-01T14:26:00Z,31.94,56.0,27.91,0.9
2026-06-01T14:26:30Z,29.02,39.4,25.22,0.43
2026-06-01T14:27:00Z,32.78,39.3,12.27,0.0
2026-06-01T14:27:30Z,30.8,66.7,10.68,0.0
2026-06-01T14:28:00Z,30.71,44.6,21.23,1.5
2026-06-01T14:28:30Z,32.07,36.3,11.24,0.0
2026-06-01T14:29:00Z,37.23,21.9,8.2,0.0
2026-06-01T14:29:30Z,42.03,34.8,27.98,0.0
2026-06-01T14:30:00Z,33.11,69.1,20.9,0.0
2026-06-01T14:30:30Z,32.08,43.3,6.56,1.15
2026-06-01T14:31:00Z,33.71,37.7,17.89,0.0
2026-06-01T14:31:30Z,33.84,41.7,23.17,0.15
2026-06-01T14:32:00Z,29.43,53.6,26.95,0.01
2026-06-01T14:32:30Z,30.91,66.3,20.96,0.14
2026-06-01T14:33:00Z,33.17,20.0,22.1,0.0
2026-06-01T14:33:30Z,39.03,42.2,27.15,1.06
2026-06-01T14:34:00Z,21.46,31.8,24.49,0.43
2026-06-01T14:34:30Z,31.43,86.3,9.87,0.06
2026-06-01T14:35:00Z,38.1,30.5,34.02,0.0
2026-06-01T14:35:30Z,23.88,22.3,23.41,0.0
2026-06-01T14:36:00Z,36.09,47.9,22.08,0.0
2026-06-01T14:36:30Z,28.14,41.6,25.26,0.0
2026-06-01T14:37:00Z,30.95,25.4,26.36,0.0
2026-06-01T14:37:30Z,29.71,20.0,5.93,0.0
2026-06-01T14:38:00Z,34.59,52.6,23.34,0.0
2026-06-01T14:38:30Z,34.34,73.0,33.42,0.0
2026-06-01T14:39:00Z,32.26,20.0,5.46,0.0
2026-06-01T14:39:30Z,30.74,20.0,7.09,0.1
2026-06-01T14:40:00Z,27.89,20.0,15.75,1.5
2026-06-01T14:40:30Z,34.21,26.4,15.63,0.6
2026-06-01T14:41:00Z,34.02,47.2,17.54,1.5
2026-06-01T14:41:30Z,35.29,65.9,9.93,0.26
2026-06-01T14:42:00Z,27.7,20.0,20.63,0.0
2026-06-01T14:42:30Z,32.96,20.0,11.9,1.5
2026-06-01T14:43:00Z,35.86,20.0,6.62,0.79
2026-06-01T14:43:30Z,29.86,47.4,22.14,0.86
2026-06-01T14:44:00Z,29.22,36.5,25.35,0.0
2026-06-01T14:44:30Z,36.36,34.2,22.7,0.0
2026-06-01T14:45:00Z,33.58,20.0,3.37,0.0
2026-06-01T14:45:30Z,28.21,20.0,9.2,1.5
2026-06-01T14:46:00Z,35.36,29.1,16.26,0.0
2026-06-01T14:46:30Z,33.5,48.7,14.25,0.0
2026-06-01T14:47:00Z,40.36,20.0,13.02,1.09
2026-06-01T14:47:30Z,35.76,51.1,28.66,0.78
2026-06-01T14:48:00Z,28.15,20.0,19.18,0.0
2026-06-01T14:48:30Z,38.19,20.0,17.59,0.18
2026-06-01T14:49:00Z,22.12,21.3,25.1,0.07
2026-06-01T14:49:30Z,30.61,41.0,17.39,0.0
2026-06-01T14:50:00Z,29.07,20.0,18.44,0.24
2026-06-01T14:50:30Z,34.22,73.3,24.52,0.0
2026-06-01T14:51:00Z,27.49,28.0,22.31,1.5
2026-06-01T14:51:30Z,32.45,33.8,20.32,0.0
2026-06-01T14:52:00Z,29.15,28.5,5.57,1.5
2026-06-01T14:52:30Z,25.91,75.4,6.42,0.21
2026-06-01T14:53:00Z,33.57,27.0,30.34,1.43
2026-06-01T14:53:30Z,36.47,26.4,25.82,1.5
2026-06-01T14:54:00Z,20.27,29.7,17.94,0.23
2026-06-01T14:54:30Z,31.03,20.0,13.78,0.0
2026-06-01T14:55:00Z,26.23,37.4,12.58,0.0
2026-06-01T14:55:30Z,29.49,25.4,18.92,0.45
2026-06-01T14:56:00Z,26.26,20.0,18.7,0.0
2026-06-01T14:56:30Z,30.3,31.7,10.06,0.0
2026-06-01T14:57:00Z,36.28,47.0,29.94,0.0
2026-06-01T14:57:30Z,34.97,33.6,9.07,1.04
2026-06-01T14:58:00Z,33.83,66.7,26.06,0.0
2026-06-01T14:58:30Z,27.55,20.0,24.78,0.0
2026-06-01T14:59:00Z,32.35,30.4,27.77,0.0
2026-06-01T14:59:30Z,38.47,20.0,16.04,0.97
2026-06-01T15:00:00Z,34.88,20.0,17.53,0.63
2026-06-01T15:00:30Z,28.01,32.8,33.81,0.5
2026-06-01T15:01:00Z,38.26,45.1,26.55,0.0
2026-06-01T15:01:30Z,44.05,48.3,26.68,0.0
2026-06-01T15:02:00Z,37.36,34.9,24.61,0.0
2026-06-01T15:02:30Z,27.81,54.8,18.23,0.0
2026-06-01T15:03:00Z,30.83,20.0,9.34,0.0
2026-06-01T15:03:30Z,23.43,43.4,16.64,0.0
2026-06-01T15:04:00Z,32.6,60.8,17.13,0.0
2026-06-01T15:04:30Z,35.85,20.0,13.34,0.15
2026-06-01T15:05:00Z,29.62,40.8,17.1,1.08
2026-06-01T15:05:30Z,28.12,42.4,7.4,0.18
2026-06-01T15:06:00Z,32.33,27.9,19.83,0.0
2026-06-01T15:06:30Z,36.98,20.0,17.3,1.49
2026-06-01T15:07:00Z,29.44,20.5,18.87,0.81
2026-06-01T15:07:30Z,30.93,73.4,22.05,0.0
2026-06-01T15:08:00Z,32.39,20.0,19.99,0.92
2026-06-01T15:08:30Z,42.4,20.0,24.89,1.5
2026-06-01T15:09:00Z,29.95,54.5,13.82,0.09
2026-06-01T15:09:30Z,31.21,43.0,21.66,1.5
2026-06-01T15:10:00Z,32.6,28.8,13.15,0.0
2026-06-01T15:10:30Z,32.87,20.0,13.46,0.0
2026-06-01T15:11:00Z,33.01,57.0,11.88,0.16
2026-06-01T15:11:30Z,32.78,59.0,19.8,0.0
2026-06-01T15:12:00Z,32.71,47.6,7.56,1.5
2026-06-01T15:12:30Z,28.43,39.3,11.01,0.0
2026-06-01T15:13:00Z,37.38,23.4,14.53,0.0
2026-06-01T15:13:30Z,31.83,61.5,16.14,0.0
2026-06-01T15:14:00Z,37.33,20.0,8.65,0.78
2026-06-01T15:14:30Z,39.91,39.1,15.74,0.55
2026-06-01T15:15:00Z,34.15,47.8,16.95,0.0
2026-06-01T15:15:30Z,31.21,20.0,22.85,0.0
2026-06-01T15:16:00Z,36.29,36.6,14.4,1.42
2026-06-01T15:16:30Z,24.34,45.3,19.11,0.0
2026-06-01T15:17:00Z,29.41,34.5,24.34,0.45
2026-06-01T15:17:30Z,33.54,31.3,10.57,0.43
2026-06-01T15:18:00Z,31.66,88.1,25.15,0.05
2026-06-01T15:18:30Z,31.51,23.2,21.25,0.97
2026-06-01T15:19:00Z,28.55,62.2,24.82,0.21
2026-06-01T15:19:30Z,34.29,33.4,21.21,0.51
2026-06-01T15:20:00Z,32.61,56.5,12.27,0.0
2026-06-01T15:20:30Z,26.31,30.2,16.67,0.0
2026-06-01T15:21:00Z,32.97,38.0,19.5,0.66
2026-06-01T15:21:30Z,33.43,20.0,18.13,0.0
2026-06-01T15:22:00Z,32.99,66.5,24.61,1.04
2026-06-01T15:22:30Z,34.0,32.9,17.12,0.0
2026-06-01T15:23:00Z,31.25,42.4,21.82,0.0
2026-06-01T15:23:30Z,33.54,29.5,31.71,1.23
2026-06-01T15:24:00Z,32.18,40.4,19.69,0.0
2026-06-01T15:24:30Z,31.95,33.0,22.67,1.14
2026-06-01T15:25:00Z,35.94,20.0,25.61,0.0
2026-06-01T15:25:30Z,39.01,51.5,20.59,0.2
2026-06-01T15:26:00Z,35.56,48.1,22.84,0.0
2026-06-01T15:26:30Z,29.41,55.6,30.94,0.0
2026-06-01T15:27:00Z,31.77,56.4,15.1,1.28
2026-06-01T15:27:30Z,43.87,20.0,15.81,0.0
2026-06-01T15:28:00Z,36.86,38.6,18.72,1.25
