timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T11:14:00Z,37.88,21.4,0.36,0.68
2026-06-01T11:14:30Z,37.29,27.0,0.37,0.03
2026-06-01T11:15:00Z,34.78,40.6,0.37,0.49
2026-06-01T11:15:30Z,36.55,48.9,0.69,0.55
2026-06-01T11:16:00Z,32.05,72.7,0.04,0.26
2026-06-01T11:16:30Z,43.87,49.8,0.19,0.42
2026-06-01T11:17:00Z,28.93,41.6,0.26,0.39
2026-06-01T11:17:30Z,36.45,73.0,0.22,0.84
2026-06-01T11:18:00Z,33.52,52.3,0.03,0.64
2026-06-01T11:18:30Z,38.09,41.3,0.65,0.1
2026-06-01T11:19:00Z,43.07,58.5,0.73,0.69
2026-06-01T11:19:30Z,37.94,51.2,0.29,0.36
2026-06-01T11:20:00Z,32.11,40.8,0.71,0.42
2026-06-01T11:20:30Z,29.08,30.8,0.78,0.36
2026-06-01T11:21:00Z,32.6,20.0,0.65,0.51
2026-06-01T11:21:30Z,33.6,32.0,0.34,0.62
2026-06-01T11:22:00Z,40.24,20.0,0.1,0.97
2026-06-01T11:22:30Z,28.28,46.2,0.55,0.85
2026-06-01T11:23:00Z,33.51,64.0,0.34,0.06
2026-06-01T11:23:30Z,30.84,69.8,0.47,0.73
2026-06-01T11:24:00Z,31.45,27.2,0.2,0.48
2026-06-01T11:24:30Z,41.05,43.5,0.73,0.61
2026-06-01T11:25:00Z,34.27,47.4,0.79,0.84
2026-06-01T11:25:30Z,37.77,45.7,0.32,0.73
2026-06-01T11:26:00Z,32.38,20.0,0.0,1.0
2026-06-01T11:26:30Z,27.75,46.8,0.36,0.36
2026-06-01T11:27:00Z,37.57,46.8,0.11,0.23
2026-06-01T11:27:30Z,34.28,68.4,0.44,0.03
2026-06-01T11:28:00Z,31.31,38.4,0.63,0.18
2026-06-01T11:28:30Z,27.94,20.0,0.4,0.55
2026-06-01T11:29:00Z,34.08,37.6,0.76,0.6
2026-06-01T11:29:30Z,39.17,67.0,0.32,0.4
2026-06-01T12:00:00Z,33.03,20.0,0.3,0.98
2026-06-01T12:00:30Z,22.83,46.6,0.48,0.78
2026-06-01T12:01:00Z,28.03,36.9,0.58,0.92
2026-06-01T12:01:30Z,22.98,47.3,0.48,0.84
2026-06-01T12:02:00Z,35.87,48.8,0.33,0.03
2026-06-01T12:02:30Z,32.42,20.6,0.17,0.99
2026-06-01T12:03:00Z,29.98,24.4,0.47,0.5
2026-06-01T12:03:30Z,28.1,27.6,0.67,0.35
2026-06-01T12:04:00Z,37.72,70.3,0.23,0.82
2026-06-01T12:04:30Z,29.56,53.0,0.44,0.93
2026-06-01T12:05:00Z,32.15,37.9,0.78,0.14
2026-06-01T12:05:30Z,32.17,52.3,0.43,0.98
2026-06-01T12:06:00Z,32.57,20.0,0.75,0.5
2026-06-01T12:06:30Z,27.34,30.9,0.65,0.17
2026-06-01T12:07:00Z,32.32,66.8,0.19,0.51
2026-06-01T12:07:30Z,35.65,23.7,0.44,0.91
2026-06-01T12:08:00Z,24.41,20.6,0.7,0.42
2026-06-01T12:08:30Z,29.95,20.0,0.26,0.96
2026-06-01T12:09:00Z,28.66,56.5,0.56,1.0
2026-06-01T12:09:30Z,35.74,51.3,0.56,0.37
2026-06-01T12:10:00Z,31.98,62.5,0.51,0.12
2026-06-01T12:10:30Z,38.55,20.0,0.58,0.94
2026-06-01T12:11:00Z,22.03,27.1,0.05,0.36
2026-06-01T12:11:30Z,39.81,31.8,0.35,0.28
2026-06-01T12:12:00Z,32.8,40.6,0.0,0.17
2026-06-01T12:12:30Z,30.44,39.8,0.27,0.31
2026-06-01T12:13:00Z,26.83,64.6,0.52,0.59
2026-06-01T12:13:30Z,35.24,20.0,0.55,0.07
2026-06-01T12:14:00Z,34.36,36.2,0.41,0.59
2026-06-01T12:14:30Z,30.18,43.6,0.19,0.38
2026-06-01T12:15:00Z,31.41,42.1,0.39,0.82
2026-06-01T12:15:30Z,28.74,46.1,0.36,0.96
2026-06-01T12:16:00Z,26.49,50.5,0.14,0.45
2026-06-01T12:16:30Z,25.82,36.5,0.09,0.14
2026-06-01T12:17:00Z,23.67,36.3,0.6,0.02
2026-06-01T12:17:30Z,32.26,55.7,0.5,0.19
2026-06-01T12:18:00Z,28.59,55.1,0.35,0.62
2026-06-01T12:18:30Z,26.66,20.0,0.48,0.81
2026-06-01T12:19:00Z,29.9,20.0,0.68,0.64
2026-06-01T12:19:30Z,29.89,55.0,0.32,0.51
2026-06-01T12:20:00Z,26.04,20.0,0.6,0.36
2026-06-01T12:20:30Z,26.6,62.9,0.41,0.15
2026-06-01T12:21:00Z,24.75,38.9,0.39,0.47
2026-06-01T12:21:30Z,38.18,38.9,0.2,0.83
2026-06-01T12:22:00Z,29.23,53.7,0.25,0.33
2026-06-01T12:22:30Z,26.6,23.7,0.6,0.28
2026-06-01T12:23:00Z,31.04,58.6,0.04,0.58
2026-06-01T12:23:30Z,28.75,20.0,0.79,0.76
2026-06-01T12:24:00Z,30.8,45.7,0.18,0.9
2026-06-01T12:24:30Z,30.9,31.9,0.28,0.66
2026-06-01T12:25:00Z,36.21,42.8,0.58,0.27
2026-06-01T12:25:30Z,26.88,47.9,0.56,0.68
2026-06-01T12:26:00Z,23.69,36.4,0.33,0.31
2026-06-01T12:26:30Z,31.78,27.7,0.32,0.67
2026-06-01T12:27:00Z,32.66,33.9,0.34,0.65
2026-06-01T12:27:30Z,20.23,57.6,0.63,0.31
2026-06-01T12:28:00Z,31.33,47.9,0.74,0.0
2026-06-01T12:28:30Z,29.53,40.6,0.38,0.78
2026-06-01T12:29:00Z,30.91,71.8,0.66,0.6
2026-06-01T12:29:30Z,23.19,112.1,0.75,0.13
2026-06-01T12:30:00Z,30.82,22.0,0.31,0.32
2026-06-01T12:30:30Z,28.41,89.8,0.58,0.04
2026-06-01T12:31:00Z,29.51,31.9,0.32,0.39
2026-06-01T12:31:30Z,23.84,20.0,0.02,0.09
2026-06-01T12:32:00Z,27.37,27.0,0.58,0.37
2026-06-01T12:32:30Z,27.4,70.0,0.05,0.35
2026-06-01T12:33:00Z,39.39,20.0,0.71,0.33
2026-06-01T12:33:30Z,29.38,39.8,0.73,0.69
2026-06-01T12:34:00Z,24.49,40.3,0.23,0.85
2026-06-01T12:34:30Z,25.37,24.0,0.29,0.94
2026-06-01T12:35:00Z,38.83,22.2,0.46,0.0
2026-06-01T12:35:30Z,29.49,50.0,0.58,0.72
2026-06-01T12:36:00Z,26.88,20.0,0.28,0.53
2026-06-01T12:36:30Z,27.38,58.6,0.73,0.29
2026-06-01T12:37:00Z,26.5,70.4,0.15,0.35
2026-06-01T12:37:30Z,29.42,55.8,0.0,0.58
2026-06-01T12:38:00Z,27.43,31.0,0.2,0.05
2026-06-01T12:38:30Z,27.08,48.8,0.04,0.85
2026-06-01T12:39:00Z,32.33,20.0,0.62,0.37
2026-06-01T12:39:30Z,30.3,49.6,0.74,0.59
2026-06-01T12:40:00Z,28.68,32.8,0.5,0.44
2026-06-01T12:40:30Z,27.3,44.0,0.39,0.35
2026-06-01T12:41:00Z,31.93,55.4,0.53,0.81
2026-06-01T12:41:30Z,25.43,61.8,0.62,0.79
2026-06-01T12:42:00Z,28.2,58.7,0.8,0.75
2026-06-01T12:42:30Z,21.46,20.0,0.48,0.26
2026-06-01T12:43:00Z,28.88,36.1,0.63,0.75
2026-06-01T12:43:30Z,26.91,73.6,0.45,0.01
2026-06-01T12:44:00Z,32.38,105.0,0.22,0.37
2026-06-01T12:44:30Z,24.65,47.5,0.05,0.58
2026-06-01T12:45:00Z,20.35,35.6,0.23,0.27
2026-06-01T12:45:30Z,33.99,42.1,0.16,0.75
2026-06-01T12:46:00Z,28.1,29.9,0.59,0.08
2026-06-01T12:46:30Z,32.02,45.3,0.77,0.51
2026-06-01T12:47:00Z,29.5,49.2,0.24,0.1
2026-06-01T12:47:30Z,23.08,84.1,0.08,0.8
2026-06-01T12:48:00Z,24.81,30.6,0.73,0.18
2026-06-01T12:48:30Z,30.7,57.3,0.39,0.95
2026-06-01T12:49:00Z,26.24,20.0,0.35,0.93
2026-06-01T12:49:30Z,29.54,56.1,0.3,0.1
2026-06-01T12:50:00Z,27.35,50.1,0.52,0.26
2026-06-01T12:50:30Z,26.19,40.5,0.5,0.14
2026-06-01T12:51:00Z,25.43,43.5,0.62,0.28
2026-06-01T12:51:30Z,31.17,60.4,0.73,0.92
2026-06-01T12:52:00Z,29.32,30.3,0.65,0.77
2026-06-01T12:52:30Z,27.26,31.8,0.39,0.08
2026-06-01T12:53:00Z,23.44,32.1,0.15,0.02
2026-06-01T12:53:30Z,30.88,86.6,0.01,0.46
2026-06-01T12:54:00Z,28.72,31.1,0.04,0.41
2026-06-01T12:54:30Z,26.49,41.8,0.19,0.62
2026-06-01T12:55:00Z,31.25,20.0,0.07,0.02
2026-06-01T12:55:30Z,31.36,57.3,0.08,0.39
2026-06-01T12:56:00Z,28.05,20.0,0.03,0.23
2026-06-01T12:56:30Z,25.0,20.0,0.54,0.47
2026-06-01T12:57:00Z,27.86,56.2,0.58,0.59
2026-06-01T12:57:30Z,29.3,25.1,0.33,0.72
2026-06-01T12:58:00Z,26.65,36.3,0.29,0.79
2026-06-01T12:58:30Z,21.56,49.7,0.72,0.8
2026-06-01T12:59:00Z,28.44,38.6,0.75,0.9
2026-06-01T12:59:30Z,30.69,71.8,0.49,0.07
2026-06-01T13:00:00Z,28.08,20.0,0.68,0.4
2026-06-01T13:00:30Z,32.86,52.4,0.19,0.07
2026-06-01T13:01:00Z,24.29,25.5,0.26,0.06
2026-06-01T13:01:30Z,27.38,47.3,0.33,0.28
2026-06-01T13:02:00Z,16.89,59.1,0.45,0.51
2026-06-01T13:02:30Z,38.91,32.0,0.15,0.41
2026-06-01T13:03:00Z,27.44,38.2,0.5,0.93
2026-06-01T13:03:30Z,28.32,61.4,0.11,0.5
2026-06-01T13:04:00Z,27.87,61.1,0.31,0.69
2026-06-01T13:04:30Z,33.72,59.5,0.48,0.8
2026-06-01T13:05:00Z,24.55,52.1,0.63,0.78
2026-06-01T13:05:30Z,31.54,63.3,0.46,0.13
2026-06-01T13:06:00Z,31.44,60.8,0.74,0.4
2026-06-01T13:06:30Z,30.39,37.5,0.48,0.11
2026-06-01T13:07:00Z,24.87,37.7,0.54,0.02
2026-06-01T13:07:30Z,23.45,39.1,0.28,0.87
2026-06-01T13:08:00Z,25.54,20.0,0.72,0.13
2026-06-01T13:08:30Z,31.5,52.4,0.72,0.99
2026-06-01T13:09:00Z,34.74,59.6,0.4,0.16
2026-06-01T13:09:30Z,25.48,24.8,0.56,0.21
2026-06-01T13:10:00Z,25.51,34.4,0.12,0.22
2026-06-01T13:10:30Z,23.57,37.0,0.54,0.54
2026-06-01T13:11:00Z,18.21,23.2,0.53,0.32
2026-06-01T13:11:30Z,20.39,28.4,0.4,0.62
2026-06-01T13:12:00Z,24.6,24.1,0.66,0.07
2026-06-01T13:12:30Z,26.09,23.5,0.52,0.89
2026-06-01T13:13:00Z,16.86,20.0,0.38,0.68
2026-06-01T13:13:30Z,26.88,54.4,0.2,0.85
2026-06-01T13:14:00Z,22.18,27.3,0.18,0.57
2026-06-01T13:14:30Z,30.57,55.9,0.76,0.63
2026-06-01T13:15:00Z,32.24,23.1,0.17,0.67
2026-06-01T13:15:30Z,28.19,25.1,0.51,0.64
2026-06-01T13:16:00Z,22.93,34.7,0.39,0.42
2026-06-01T13:16:30Z,22.27,27.0,0.27,0.06
2026-06-01T13:17:00Z,26.34,29.9,0.02,0.77
2026-06-01T13:17:30Z,27.49,53.1,0.3,0.81
2026-06-01T13:18:00Z,24.9,45.5,0.39,0.65
2026-06-01T13:18:30Z,33.94,40.9,0.1,0.89
2026-06-01T13:19:00Z,35.95,25.2,0.28,0.15
2026-06-01T13:19:30Z,28.85,44.5,0.43,0.9
2026-06-01T13:20:00Z,27.14,43.4,0.64,0.13
2026-06-01T13:20:30Z,27.9,22.1,0.11,0.89
2026-06-01T13:21:00Z,32.56,32.4,0.39,0.4
2026-06-01T13:21:30Z,26.02,20.0,0.79,0.31
2026-06-01T13:22:00Z,29.81,40.0,0.35,0.16
2026-06-01T13:22:30Z,19.87,57.0,0.69,0.21
2026-06-01T13:23:00Z,29.01,48.2,0.06,0.18
2026-06-01T13:23:30Z,26.31,24.2,0.57,0.45
2026-06-01T13:24:00Z,27.15,60.1,0.07,0.84
2026-06-01T13:24:30Z,26.77,20.0,0.19,0.38
2026-06-01T13:25:00Z,18.89,43.1,0.2,0.93
2026-06-01T13:25:30Z,28.0,61.0,0.49,0.45
2026-06-01T13:26:00Z,22.24,55.4,0.56,0.95
2026-06-01T13:26:30Z,29.14,23.0,0.37,0.8
2026-06-01T13:27:00Z,26.06,69.1,0.62,0.39
2026-06-01T13:27:30Z,24.45,40.7,0.32,0.28
2026-06-01T13:28:00Z,26.1,54.7,0.39,0.35
2026-06-01T13:28:30Z,28.95,35.6,0.72,0.49
2026-06-01T13:29:00Z,18.49,76.6,0.06,0.89
2026-06-01T13:29:30Z,18.13,39.9,0.48,0.21
2026-06-01T13:30:00Z,18.41,93.2,0.77,0.94
2026-06-01T13:30:30Z,28.67,34.1,0.47,0.95
2026-06-01T13:31:00Z,27.85,38.7,0.47,0.3
2026-06-01T13:31:30Z,24.72,25.9,0.32,0.84
2026-06-01T13:32:00Z,34.98,28.0,0.67,0.68
2026-06-01T13:32:30Z,28.54,31.8,0.77,0.22
2026-06-01T13:33:00Z,25.29,50.8,0.49,0.28
2026-06-01T13:33:30Z,27.77,28.4,0.13,0.36
2026-06-01T13:34:00Z,27.64,37.7,0.74,0.81
2026-06-01T13:34:30Z,19.74,36.7,0.58,0.53
2026-06-01T13:35:00Z,29.82,37.8,0.69,0.88
2026-06-01T13:35:30Z,22.29,94.4,0.58,0.09
2026-06-01T13:36:00Z,27.95,41.9,0.51,0.08
2026-06-01T13:36:30Z,26.04,74.7,0.75,0.34
2026-06-01T13:37:00Z,31.75,36.8,0.11,0.64
2026-06-01T13:37:30Z,30.96,39.2,0.43,1.0
2026-06-01T13:38:00Z,17.76,25.3,0.61,0.08
2026-06-01T13:38:30Z,22.04,20.0,0.58,0.62
2026-06-01T13:39:00Z,33.46,20.0,0.72,0.58
2026-06-01T13:39:30Z,30.85,33.2,0.28,0.65
2026-06-01T13:40:00Z,23.24,64.1,0.79,0.87
2026-06-01T13:40:30Z,25.46,31.8,0.42,0.58
2026-06-01T13:41:00Z,28.39,40.3,0.73,0.57
2026-06-01T13:41:30Z,27.99,54.4,0.08,0.37
2026-06-01T13:42:00Z,23.89,50.0,0.55,0.26
2026-06-01T13:42:30Z,24.77,45.7,0.6,0.22
2026-06-01T13:43:00Z,28.55,30.3,0.04,0.1
2026-06-01T13:43:30Z,25.61,49.6,0.29,0.14
2026-06-01T13:44:00Z,14.58,20.0,0.67,0.27
2026-06-01T13:44:30Z,22.9,40.9,0.38,0.08
2026-06-01T13:45:00Z,25.49,50.7,0.05,0.3
2026-06-01T13:45:30Z,33.04,20.5,0.6,0.02
2026-06-01T13:46:00Z,30.14,20.0,0.06,0.21
2026-06-01T13:46:30Z,25.3,54.4,0.77,0.17
2026-06-01T13:47:00Z,33.4,20.0,0.38,0.32
2026-06-01T13:47:30Z,19.78,51.8,0.37,0.43
2026-06-01T13:48:00Z,27.58,20.0,0.55,0.72
2026-06-01T13:48:30Z,27.3,35.3,0.25,0.71
2026-06-01T13:49:00Z,27.77,44.1,0.33,0.62
2026-06-01T13:49:30Z,31.86,39.1,0.39,0.62
2026-06-01T13:50:00Z,28.92,40.2,0.25,0.66
2026-06-01T13:50:30Z,26.81,47.7,0.63,0.01
2026-06-01T13:51:00Z,20.61,44.6,0.11,0.17
2026-06-01T13:51:30Z,24.17,49.6,0.68,0.62
2026-06-01T13:52:00Z,31.37,98.8,0.09,0.45
2026-06-01T13:52:30Z,28.59,70.9,0.44,0.74
2026-06-01T13:53:00Z,24.26,35.6,0.24,0.08
2026-06-01T13:53:30Z,15.93,76.1,0.69,0.33
2026-06-01T13:54:00Z,18.46,24.2,0.69,0.14
2026-06-01T13:54:30Z,31.1,69.5,0.63,0.89
2026-06-01T13:55:00Z,23.87,39.6,0.18,0.24
2026-06-01T13:55:30Z,24.33,63.0,0.77,0.78
2026-06-01T13:56:00Z,20.85,47.7,0.4,0.31
2026-06-01T13:56:30Z,24.26,23.8,0.42,0.46
2026-06-01T13:57:00Z,21.5,85.1,0.07,0.38
2026-06-01T13:57:30Z,23.49,42.0,0.61,0.09
2026-06-01T13:58:00Z,26.18,80.1,0.62,0.92
2026-06-01T13:58:30Z,35.5,40.5,0.23,0.65
2026-06-01T13:59:00Z,23.33,21.2,0.31,0.04
2026-06-01T13:59:30Z,21.85,20.0,0.09,0.48
2026-06-01T14:00:00Z,26.28,47.1,0.1,0.4
2026-06-01T14:00:30Z,16.69,53.5,0.3,0.75
2026-06-01T14:01:00Z,29.01,62.4,0.65,0.46
2026-06-01T14:01:30Z,21.53,49.9,0.38,0.32
2026-06-01T14:02:00Z,29.2,31.3,0.6,0.87
2026-06-01T14:02:30Z,25.44,21.0,0.07,0.08
2026-06-01T14:03:00Z,29.77,69.0,0.17,0.05
2026-06-01T14:03:30Z,25.41,28.1,0.58,0.42
2026-06-01T14:04:00Z,28.54,20.0,0.14,0.19
2026-06-01T14:04:30Z,22.74,29.1,0.35,0.5
2026-06-01T14:05:00Z,22.11,63.7,0.56,0.19
2026-06-01T14:05:30Z,31.81,33.7,0.75,0.45
2026-06-01T14:06:00Z,30.13,57.2,0.76,0.09
2026-06-01T14:06:30Z,24.53,42.6,0.17,0.8
2026-06-01T14:07:00Z,32.65,41.2,0.63,0.98
2026-06-01T14:07:30Z,21.1,61.4,0.22,0.44
2026-06-01T14:08:00Z,23.34,20.0,0.47,0.73
2026-06-01T14:08:30Z,19.92,39.7,0.74,0.49
2026-06-01T14:09:00Z,26.83,66.9,0.37,0.03
2026-06-01T14:09:30Z,28.5,45.3,0.47,0.9
2026-06-01T14:10:00Z,23.79,53.6,0.11,0.4
2026-06-01T14:10:30Z,23.86,41.8,0.08,0.34
2026-06-01T14:11:00Z,25.17,30.5,0.55,0.65
2026-06-01T14:11:30Z,24.4,35.0,0.38,0.84
2026-06-01T14:12:00Z,26.57,67.9,0.71,0.34
2026-06-01T14:12:30Z,23.33,20.0,0.47,0.27
2026-06-01T14:13:00Z,26.98,74.6,0.13,0.18
2026-06-01T14:13:30Z,28.53,56.6,0.46,0.97
2026-06-01T14:14:00Z,23.32,20.0,0.07,0.99
2026-06-01T14:14:30Z,28.14,26.0,0.46,0.43
2026-06-01T14:15:00Z,24.38,28.3,0.66,0.79
2026-06-01T14:15:30Z,22.29,87.3,0.68,0.26
2026-06-01T14:16:00Z,26.91,56.2,0.7,0.94
2026-06-01T14:16:30Z,31.25,23.2,0.53,0.66
2026-06-01T14:17:00Z,21.72,49.5,0.44,0.8
2026-06-01T14:17:30Z,23.64,73.5,0.78,0.68
2026-06-01T14:18:00Z,18.88,70.7,0.09,0.55
2026-06-01T14:18:30Z,25.57,55.1,0.66,0.91
2026-06-01T14:19:00Z,20.36,51.2,0.03,0.5
2026-06-01T14:19:30Z,27.62,43.8,0.05,0.24
2026-06-01T14:20:00Z,27.8,68.4,0.49,0.58
2026-06-01T14:20:30Z,27.19,25.1,0.16,0.66
2026-06-01T14:21:00Z,25.44,49.3,0.57,0.77
2026-06-01T14:21:30Z,26.16,63.5,0.12,0.77
2026-06-01T14:22:00Z,22.74,39.0,0.78,0.9
2026-06-01T14:22:30Z,22.95,69.6,0.25,0.52
2026-06-01T14:23:00Z,22.26,37.9,0.09,0.18
2026-06-01T14:23:30Z,28.65,31.3,0.37,0.18
2026-06-01T14:24:00Z,23.78,45.1,0.79,0.32
2026-06-01T14:24:30Z,18.9,31.0,0.64,0.18
2026-06-01T14:25:00Z,24.25,30.4,0.44,0.34
2026-06-01T14:25:30Z,27.74,20.0,0.71,0.11
2026-06-01T14:26:00Z,30.75,28.6,0.38,0.01
2026-06-01T14:26:30Z,21.86,79.7,0.52,0.45
2026-06-01T14:27:00Z,21.09,71.2,0.07,0.43
2026-06-01T14:27:30Z,29.53,45.0,0.38,0.2
2026-06-01T14:28:00Z,28.47,28.5,0.25,0.37
2026-06-01T14:28:30Z,28.95,54.5,0.35,0.31
2026-06-01T14:29:00Z,29.62,77.0,0.25,0.92
2026-06-01T14:29:30Z,31.65,20.0,0.73,0.52
2026-06-01T14:30:00Z,26.2,77.4,0.28,0.29
2026-06-01T14:30:30Z,20.22,30.6,0.06,0.11
2026-06-01T14:31:00Z,18.59,69.1,0.56,0.88
2026-06-01T14:31:30Z,17.65,42.8,0.46,0.76
2026-06-01T14:32:00Z,24.7,37.0,0.49,0.15
2026-06-01T14:32:30Z,31.16,49.5,0.62,0.4
2026-06-01T14:33:00Z,25.64,46.5,0.2,0.37
2026-06-01T14:33:30Z,25.32,34.1,0.67,0.9
2026-06-01T14:34:00Z,33.41,20.0,0.48,0.57
2026-06-01T14:34:30Z,22.42,20.0,0.75,0.75
2026-06-01T14:35:00Z,25.36,20.0,0.32,0.08
2026-06-01T14:35:30Z,28.6,52.0,0.4,0.16
2026-06-01T14:36:00Z,27.25,47.3,0.18,0.05
2026-06-01T14:36:30Z,35.28,21.3,0.39,0.35
2026-06-01T14:37:00Z,24.66,59.1,0.34,0.7
2026-06-01T14:37:30Z,22.46,42.8,0.57,0.71
2026-06-01T14:38:00Z,29.88,20.0,0.18,0.76
2026-06-01T14:38:30Z,24.58,56.7,0.47,0.91
2026-06-01T14:39:00Z,22.51,56.1,0.17,0.73
2026-06-01T14:39:30Z,28.31,29.4,0.74,0.78
2026-06-01T14:40:00Z,27.53,30.8,0.74,0.86
2026-06-01T14:40:30Z,30.22,31.5,0.13,0.38
2026-06-01T14:41:00Z,24.5,30.7,0.25,0.1
2026-06-01T14:41:30Z,27.27,34.9,0.11,0.62
2026-06-01T14:42:00Z,31.44,58.7,0.4,0.23
2026-06-01T14:42:30Z,34.12,20.0,0.53,0.21
2026-06-01T14:43:00Z,23.44,42.6,0.34,0.83
2026-06-01T14:43:30Z,22.54,49.2,0.37,0.65
2026-06-01T14:44:00Z,14.53,24.5,0.35,0.69
2026-06-01T14:44:30Z,21.92,51.2,0.23,0.16
2026-06-01T14:45:00Z,31.33,20.0,0.28,0.18
2026-06-01T14:45:30Z,25.0,37.1,0.44,0.07
2026-06-01T14:46:00Z,23.28,20.0,0.78,0.46
2026-06-01T14:46:30Z,15.38,23.1,0.66,0.26
2026-06-01T14:47:00Z,26.2,22.2,0.27,0.52
2026-06-01T14:47:30Z,25.75,53.4,0.65,0.9
2026-06-01T14:48:00Z,25.11,41.8,0.76,0.12
2026-06-01T14:48:30Z,28.19,51.1,0.27,0.68
2026-06-01T14:49:00Z,22.61,20.0,0.58,0.44
2026-06-01T14:49:30Z,19.33,75.9,0.02,0.62
2026-06-01T14:50:00Z,20.67,70.7,0.36,0.89
2026-06-01T14:50:30Z,24.89,67.2,0.07,0.82
2026-06-01T14:51:00Z,24.59,56.7,0.65,0.77
2026-06-01T14:51:30Z,15.13,29.0,0.09,0.19
2026-06-01T14:52:00Z,21.66,41.1,0.06,0.69
2026-06-01T14:52:30Z,27.72,39.4,0.31,0.66
2026-06-01T14:53:00Z,19.3,56.7,0.67,0.89
2026-06-01T14:53:30Z,25.42,30.5,0.57,0.96
2026-06-01T14:54:00Z,23.99,38.0,0.15,0.34
2026-06-01T14:54:30Z,27.34,20.0,0.11,0.64
2026-06-01T14:55:00Z,29.68,66.7,0.43,0.79
2026-06-01T14:55:30Z,29.38,20.0,0.07,0.1
2026-06-01T14:56:00Z,24.35,70.0,0.35,0.52
2026-06-01T14:56:30Z,27.94,46.0,0.47,0.57
2026-06-01T14:57:00Z,11.53,47.7,0.6,0.07
2026-06-01T14:57:30Z,23.34,45.8,0.35,0.6
2026-06-01T14:58:00Z,16.74,20.0,0.57,0.81
2026-06-01T14:58:30Z,19.81,39.0,0.08,0.34
2026-06-01T14:59:00Z,27.82,64.5,0.43,0.62
2026-06-01T14:59:30Z,22.88,46.3,0.4,0.75
2026-06-01T15:00:00Z,21.21,38.9,0.15,0.53
2026-06-01T15:00:30Z,21.04,41.7,0.45,0.42
2026-06-01T15:01:00Z,21.85,48.7,0.8,0.81
2026-06-01T15:01:30Z,21.14,24.5,0.45,0.22
2026-06-01T15:02:00Z,28.28,42.7,0.39,0.87
2026-06-01T15:02:30Z,27.83,44.3,0.06,0.88
2026-06-01T15:03:00Z,27.5,44.9,0.76,0.71
2026-06-01T15:03:30Z,21.99,23.9,0.27,0.4
2026-06-01T15:04:00Z,22.11,29.5,0.47,0.06
2026-06-01T15:04:30Z,18.96,34.1,0.6,0.9
2026-06-01T15:05:00Z,23.87,20.0,0.59,0.84
2026-06-01T15:05:30Z,26.33,29.3,0.73,0.1
2026-06-01T15:06:00Z,28.97,36.3,0.57,0.28
2026-06-01T15:06:30Z,27.81,23.8,0.6,0.07
2026-06-01T15:07:00Z,32.05,50.7,0.21,0.87
2026-06-01T15:07:30Z,24.95,24.4,0.45,0.14
2026-06-01T15:08:00Z,29.96,41.5,0.18,0.81
2026-06-01T15:08:30Z,22.69,39.9,0.1,0.03
2026-06-01T15:09:00Z,23.15,46.2,0.49,0.24
2026-06-01T15:09:30Z,35.63,32.0,0.59,0.39
2026-06-01T15:10:00Z,17.83,52.1,0.08,0.76
2026-06-01T15:10:30Z,23.82,62.3,0.1,0.87
2026-06-01T15:11:00Z,26.71,67.6,0.04,0.86
2026-06-01T15:11:30Z,24.98,31.5,0.24,0.97
2026-06-01T15:12:00Z,29.67,55.1,0.42,0.29
2026-06-01T15:12:30Z,27.44,20.0,0.37,0.54
2026-06-01T15:13:00Z,26.44,25.0,0.06,0.16
2026-06-01T15:13:30Z,22.76,59.3,0.44,0.96
2026-06-01T15:14:00Z,21.21,20.0,0.53,0.11
2026-06-01T15:14:30Z,21.36,44.3,0.14,0.37
2026-06-01T15:15:00Z,22.62,34.0,0.73,0.49
2026-06-01T15:15:30Z,22.91,70.4,0.37,0.06
2026-06-01T15:16:00Z,22.46,69.4,0.37,0.07
2026-06-01T15:16:30Z,25.86,20.0,0.33,0.13
2026-06-01T15:17:00Z,23.63,75.5,0.54,0.68
2026-06-01T15:17:30Z,23.71,39.5,0.24,0.05
2026-06-01T15:18:00Z,30.43,22.5,0.15,0.19
2026-06-01T15:18:30Z,27.27,23.4,0.13,0.83
2026-06-01T15:19:00Z,21.9,42.5,0.29,0.97
2026-06-01T15:19:30Z,21.18,20.0,0.12,0.84
2026-06-01T15:20:00Z,26.34,20.0,0.32,0.02
2026-06-01T15:20:30Z,28.63,20.0,0.34,0.12
2026-06-01T15:21:00Z,18.92,59.0,0.43,0.01
2026-06-01T15:21:30Z,25.88,60.2,0.63,0.67
2026-06-01T15:22:00Z,23.12,20.0,0.09,0.8
2026-06-01T15:22:30Z,23.16,39.7,0.44,0.56
2026-06-01T15:23:00Z,23.29,53.6,0.11,0.55
2026-06-01T15:23:30Z,32.18,55.4,0.61,0.42
2026-06-01T15:24:00Z,16.48,33.6,0.03,0.98
2026-06-01T15:24:30Z,24.75,36.6,0.64,0.2
2026-06-01T15:25:00Z,25.69,48.3,0.47,0.71
2026-06-01T15:25:30Z,26.4,42.5,0.21,0.22
2026-06-01T15:26:00Z,24.51,67.0,0.23,0.9
2026-06-01T15:26:30Z,23.94,47.0,0.72,0.38
2026-06-01T15:27:00Z,27.66,69.3,0.01,0.33
2026-06-01T15:27:30Z,23.5,56.5,0.2,0.38
2026-06-01T15:28:00Z,27.37,20.0,0.6,0.94
2026-06-01T15:28:30Z,23.56,43.8,0.19,0.69
