timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T09:23:00Z,90.9,30.4,0.0,0.56,0.01,425
2026-06-01T09:23:30Z,91.64,34.5,0.78,0.06,0.23,432
2026-06-01T09:24:00Z,111.81,34.0,0.78,0.15,0.03,432
2026-06-01T09:24:30Z,100.96,16.1,1.5,0.72,0.01,445
2026-06-01T09:25:00Z,100.78,33.1,0.0,0.3,0.13,417
2026-06-01T09:25:30Z,80.43,22.8,1.36,0.76,0.21,413
2026-06-01T09:26:00Z,88.59,10.8,0.11,0.2,0.09,416
2026-06-01T09:26:30Z,89.54,27.6,0.0,0.78,0.05,427
2026-06-01T09:27:00Z,112.16,10.0,1.1,0.38,0.07,424
2026-06-01T09:27:30Z,80.14,27.4,0.0,0.19,0.0,407
2026-06-01T09:28:00Z,84.63,19.6,0.63,0.62,0.15,451
2026-06-01T09:28:30Z,95.44,32.1,0.6,0.7,0.18,430
2026-06-01T09:29:00Z,102.73,10.0,1.5,0.02,0.14,410
2026-06-01T09:29:30Z,95.48,34.0,0.0,0.3,0.23,420
2026-06-01T09:30:00Z,88.76,42.6,0.4,0.23,0.11,433
2026-06-01T09:30:30Z,90.49,10.0,0.0,0.58,0.14,466
2026-06-01T09:31:00Z,89.31,10.0,0.0,0.36,0.23,455
2026-06-01T09:31:30Z,108.64,47.2,0.13,0.12,0.25,426
2026-06-01T09:32:00Z,95.0,15.8,0.0,0.14,0.24,440
2026-06-01T09:32:30Z,76.13,20.1,1.5,0.3,0.21,423
2026-06-01T09:33:00Z,96.28,10.0,0.89,0.11,0.19,471
2026-06-01T09:33:30Z,92.49,21.2,1.5,0.46,0.05,439
2026-06-01T09:34:00Z,94.26,29.5,0.0,0.03,0.18,440
2026-06-01T09:34:30Z,101.38,23.2,0.0,0.04,0.28,457
2026-06-01T09:35:00Z,91.16,28.7,0.24,0.28,0.14,441
2026-06-01T09:35:30Z,92.02,43.5,1.25,0.21,0.16,452
2026-06-01T09:36:00Z,74.73,49.0,0.46,0.8,0.28,436
2026-06-01T09:36:30Z,85.93,42.2,0.0,0.42,0.19,454
2026-06-01T09:37:00Z,102.53,24.2,0.0,0.45,0.28,441
2026-06-01T09:37:30Z,91.87,39.7,1.5,0.42,0.16,439
2026-06-01T09:38:00Z,103.07,19.3,0.62,0.37,0.04,433
2026-06-01T09:38:30Z,93.47,10.0,0.0,0.72,0.29,426
2026-06-01T09:39:00Z,95.04,25.7,0.87,0.66,0.3,446
2026-06-01T09:39:30Z,85.36,10.0,0.0,0.5,0.16,438
2026-06-01T09:40:00Z,88.76,10.0,0.0,0.75,0.18,444
2026-06-01T09:40:30Z,88.3,10.0,0.02,0.69,0.12,429
2026-06-01T09:41:00Z,96.45,10.0,1.5,0.62,0.12,456
2026-06-01T09:41:30Z,92.67,10.0,0.69,0.25,0.28,411
2026-06-01T09:42:00Z,95.36,10.0,0.0,0.0,0.27,457
2026-06-01T09:42:30Z,104.79,42.5,1.18,0.11,0.26,437
2026-06-01T09:43:00Z,95.6,48.0,0.0,0.12,0.13,433
2026-06-01T09:43:30Z,95.9,10.0,0.0,0.06,0.07,440
2026-06-01T09:44:00Z,83.69,27.6,0.93,0.77,0.14,401
2026-06-01T09:44:30Z,103.56,25.5,0.88,0.31,0.22,417
2026-06-01T09:45:00Z,100.04,31.8,1.5,0.75,0.07,452
2026-06-01T09:45:30Z,93.28,51.2,0.24,0.56,0.18,433
2026-06-01T09:46:00Z,106.95,18.6,1.21,0.75,0.18,443
2026-06-01T09:46:30Z,96.12,22.5,0.0,0.61,0.24,446
2026-06-01T09:47:00Z,105.94,10.0,1.5,0.31,0.22,436
2026-06-01T09:47:30Z,102.82,11.9,1.06,0.47,0.05,441
2026-06-01T09:48:00Z,88.13,14.2,0.0,0.14,0.21,436
2026-06-01T09:48:30Z,97.37,27.5,0.0,0.65,0.08,419
2026-06-01T09:49:00Z,94.83,20.8,0.68,0.58,0.29,435
2026-06-01T09:49:30Z,89.71,31.6,0.0,0.26,0.13,446
2026-06-01T09:50:00Z,94.3,47.7,0.88,0.69,0.26,434
2026-06-01T09:50:30Z,99.83,10.3,0.0,0.79,0.14,447
2026-06-01T09:51:00Z,97.28,10.0,0.0,0.67,0.01,431
2026-06-01T09:51:30Z,90.49,34.6,0.0,0.57,0.15,447
2026-06-01T09:52:00Z,90.99,32.4,0.37,0.79,0.19,467
2026-06-01T09:52:30Z,101.05,10.0,1.4,0.1,0.04,428
2026-06-01T09:53:00Z,102.08,20.6,0.36,0.74,0.2,464
2026-06-01T09:53:30Z,93.47,17.6,0.0,0.55,0.03,441
2026-06-01T09:54:00Z,97.34,15.9,0.59,0.24,0.09,443
2026-06-01T09:54:30Z,87.24,31.8,1.5,0.29,0.08,442
2026-06-01T09:55:00Z,92.63,31.6,1.16,0.39,0.24,440
2026-06-01T09:55:30Z,92.29,32.3,0.12,0.18,0.0,426
2026-06-01T09:56:00Z,105.8,40.1,0.0,0.64,0.02,445
2026-06-01T09:56:30Z,97.35,41.1,1.3,0.2,0.04,437
2026-06-01T09:57:00Z,93.4,32.4,1.05,0.41,0.16,439
2026-06-01T09:57:30Z,88.63,14.9,0.0,0.46,0.17,443
2026-06-01T09:58:00Z,89.17,16.4,0.2,0.25,0.2,463
2026-06-01T09:58:30Z,94.37,35.7,0.07,0.18,0.14,430
2026-06-01T09:59:00Z,92.91,10.0,0.71,0.22,0.09,429
2026-06-01T09:59:30Z,94.15,10.0,0.34,0.38,0.21,450
2026-06-01T10:00:00Z,84.57,23.2,0.52,0.7,0.2,411
2026-06-01T10:00:30Z,85.08,32.0,0.0,0.41,0.09,419
2026-06-01T10:01:00Z,97.7,38.9,0.33,0.44,0.17,445
2026-06-01T10:01:30Z,95.06,37.4,0.56,0.31,0.01,428
2026-06-01T10:02:00Z,97.68,28.3,0.0,0.7,0.24,436
2026-06-01T10:02:30Z,98.08,50.1,0.0,0.2,0.13,436
2026-06-01T10:03:00Z,103.53,14.8,0.43,0.78,0.26,450
2026-06-01T10:03:30Z,104.34,10.0,0.0,0.24,0.17,417
2026-06-01T10:04:00Z,101.56,22.3,1.5,0.59,0.1,449
2026-06-01T10:04:30Z,90.5,10.0,0.0,0.05,0.11,456
2026-06-01T10:05:00Z,94.8,11.1,0.0,0.59,0.16,449
2026-06-01T10:05:30Z,83.65,24.5,0.23,0.32,0.01,442
2026-06-01T10:06:00Z,96.51,35.6,0.0,0.3,0.27,442
2026-06-01T10:06:30Z,96.28,10.0,0.0,0.07,0.26,462
2026-06-01T10:07:00Z,93.17,19.3,0.0,0.18,0.14,455
2026-06-01T10:07:30Z,96.97,15.9,0.68,0.64,0.04,462
2026-06-01T10:08:00Z,99.0,10.0,1.5,0.14,0.3,449
2026-06-01T10:08:30Z,100.57,13.9,1.19,0.3,0.01,445
2026-06-01T10:09:00Z,91.34,36.1,1.48,0.06,0.21,455
2026-06-01T10:09:30Z,90.53,24.4,0.29,0.71,0.22,440
2026-06-01T10:10:00Z,90.2,10.0,0.0,0.44,0.25,461
2026-06-01T10:10:30Z,92.32,27.6,0.36,0.38,0.01,438
2026-06-01T10:11:00Z,94.88,22.9,0.0,0.69,0.06,469
2026-06-01T10:11:30Z,100.88,10.0,0.75,0.75,0.2,445
2026-06-01T10:12:00Z,96.95,17.1,0.99,0.58,0.08,445
2026-06-01T10:12:30Z,97.75,10.0,0.0,0.01,0.08,438
2026-06-01T10:13:00Z,102.51,10.0,0.0,0.08,0.06,434
2026-06-01T10:13:30Z,96.09,30.5,0.0,0.7,0.2,435
2026-06-01T10:14:00Z,78.18,31.9,1.5,0.46,0.09,442
2026-06-01T10:14:30Z,98.38,10.0,0.11,0.04,0.08,459
2026-06-01T10:15:00Z,85.56,26.5,0.0,0.27,0.25,426
2026-06-01T10:15:30Z,98.97,10.0,1.21,0.72,0.25,453
2026-06-01T10:16:00Z,98.72,17.0,0.43,0.09,0.18,454
2026-06-01T10:16:30Z,99.71,10.0,0.44,0.56,0.27,464
2026-06-01T10:17:00Z,101.57,28.7,0.02,0.69,0.1,438
2026-06-01T10:17:30Z,96.6,21.0,0.13,0.07,0.18,448
2026-06-01T10:18:00Z,101.74,46.7,0.0,0.11,0.04,454
2026-06-01T10:18:30Z,103.47,10.0,0.74,0.16,0.01,459
2026-06-01T10:19:00Z,105.29,36.2,1.31,0.43,0.11,431
2026-06-01T10:19:30Z,103.24,10.0,0.9,0.67,0.21,399
2026-06-01T10:20:00Z,101.75,33.3,0.0,0.62,0.13,441
2026-06-01T10:20:30Z,93.79,21.4,0.0,0.58,0.27,421
2026-06-01T10:21:00Z,103.76,10.0,1.5,0.78,0.13,417
2026-06-01T10:21:30Z,95.52,20.0,0.96,0.49,0.23,431
2026-06-01T10:22:00Z,92.46,26.2,0.25,0.15,0.17,452
2026-06-01T10:22:30Z,96.37,10.0,0.0,0.76,0.09,450
2026-06-01T10:23:00Z,113.77,10.3,0.0,0.11,0.14,416
2026-06-01T10:23:30Z,94.51,59.6,0.0,0.31,0.13,432
2026-06-01T10:24:00Z,98.95,22.3,0.0,0.45,0.07,469
2026-06-01T10:24:30Z,85.43,10.0,0.8,0.46,0.11,440
2026-06-01T10:25:00Z,81.64,48.1,0.0,0.55,0.17,462
2026-06-01T10:25:30Z,95.37,37.0,0.0,0.07,0.2,432
2026-06-01T10:26:00Z,101.25,10.0,0.3,0.35,0.11,433
2026-06-01T10:26:30Z,96.57,14.2,1.19,0.69,0.22,451
2026-06-01T10:27:00Z,91.15,10.0,0.9,0.51,0.04,471
2026-06-01T10:27:30Z,107.1,26.7,0.27,0.04,0.26,418
2026-06-01T10:28:00Z,97.59,10.0,0.69,0.08,0.21,437
2026-06-01T10:28:30Z,82.36,33.9,1.15,0.33,0.28,469
2026-06-01T10:29:00Z,94.79,10.0,0.6,0.64,0.03,416
2026-06-01T10:29:30Z,96.56,14.5,1.36,0.43,0.06,401
2026-06-01T10:30:00Z,103.78,22.8,1.5,0.22,0.14,480
2026-06-01T10:30:30Z,90.62,10.0,0.0,0.33,0.11,446
2026-06-01T10:31:00Z,92.85,35.1,0.0,0.65,0.14,448
2026-06-01T10:31:30Z,103.61,26.8,0.66,0.21,0.13,433
2026-06-01T10:32:00Z,89.08,17.6,0.0,0.02,0.12,433
2026-06-01T10:32:30Z,87.86,21.2,0.0,0.64,0.24,427
2026-06-01T10:33:00Z,83.24,24.9,0.39,0.68,0.02,458
2026-06-01T10:33:30Z,93.32,29.2,0.29,0.07,0.24,452
2026-06-01T10:34:00Z,98.32,13.6,0.39,0.67,0.01,421
2026-06-01T10:34:30Z,85.92,44.0,0.44,0.71,0.16,441
2026-06-01T10:35:00Z,106.92,10.4,0.34,0.41,0.2,450
2026-06-01T10:35:30Z,82.68,27.7,0.0,0.55,0.09,440
2026-06-01T10:36:00Z,104.93,35.5,0.0,0.49,0.29,431
2026-06-01T10:36:30Z,94.24,10.0,0.0,0.46,0.15,438
2026-06-01T10:37:00Z,109.48,10.0,0.0,0.79,0.03,422
2026-06-01T10:37:30Z,95.0,22.4,0.0,0.26,0.22,412
2026-06-01T10:38:00Z,79.09,56.7,1.5,0.57,0.07,420
2026-06-01T10:38:30Z,104.12,21.7,0.83,0.35,0.16,433
2026-06-01T10:39:00Z,99.63,29.6,0.43,0.4,0.16,448
2026-06-01T10:39:30Z,90.31,27.9,0.0,0.5,0.06,455
2026-06-01T10:40:00Z,88.85,11.6,0.0,0.59,0.23,406
2026-06-01T10:40:30Z,94.37,25.8,0.0,0.01,0.07,457
2026-06-01T10:41:00Z,82.77,23.3,0.0,0.25,0.06,424
2026-06-01T10:41:30Z,95.62,25.8,0.0,0.78,0.23,428
2026-06-01T10:42:00Z,99.78,34.7,0.09,0.37,0.26,438
2026-06-01T10:42:30Z,94.55,41.1,0.0,0.5,0.06,428
2026-06-01T10:43:00Z,103.21,43.4,1.5,0.16,0.19,447
2026-06-01T10:43:30Z,92.73,39.1,0.0,0.54,0.27,465
2026-06-01T10:44:00Z,100.77,15.0,1.5,0.32,0.16,453
2026-06-01T10:44:30Z,95.36,10.7,0.0,0.01,0.03,444
2026-06-01T10:45:00Z,83.4,10.0,0.27,0.41,0.06,425
2026-06-01T10:45:30Z,90.14,25.4,0.25,0.12,0.27,438
2026-06-01T10:46:00Z,86.42,48.3,0.0,0.44,0.08,450
2026-06-01T10:46:30Z,99.94,29.2,0.33,0.36,0.28,435
2026-06-01T10:47:00Z,82.48,10.0,0.0,0.67,0.18,453
2026-06-01T10:47:30Z,93.85,21.4,0.0,0.8,0.26,417
2026-06-01T10:48:00Z,100.84,10.0,0.0,0.8,0.16,445
2026-06-01T10:48:30Z,102.92,21.5,0.0,0.43,0.12,438
2026-06-01T10:49:00Z,91.61,14.9,0.92,0.55,0.13,434
2026-06-01T10:49:30Z,101.38,18.9,0.17,0.43,0.1,430
2026-06-01T10:50:00Z,88.8,28.7,0.82,0.26,0.04,418
2026-06-01T10:50:30Z,87.83,10.0,0.0,0.26,0.08,423
2026-06-01T10:51:00Z,82.84,10.0,0.46,0.62,0.18,450
2026-06-01T10:51:30Z,106.7,10.2,1.12,0.72,0.1,434
2026-06-01T10:52:00Z,82.83,14.4,0.44,0.3,0.28,425
2026-06-01T10:52:30Z,93.41,13.0,0.0,0.59,0.2,403
2026-06-01T10:53:00Z,97.61,14.2,0.0,0.17,0.07,431
2026-06-01T10:53:30Z,92.58,20.4,1.5,0.5,0.04,458
2026-06-01T10:54:00Z,99.44,10.0,0.0,0.25,0.11,429
2026-06-01T10:54:30Z,89.53,54.1,0.34,0.53,0.23,442
2026-06-01T10:55:00Z,81.28,17.8,0.85,0.25,0.28,439
2026-06-01T10:55:30Z,94.51,23.5,0.15,0.48,0.11,453
2026-06-01T10:56:00Z,102.07,18.5,0.0,0.77,0.16,431
2026-06-01T10:56:30Z,93.29,39.0,0.62,0.31,0.21,428
2026-06-01T10:57:00Z,92.06,10.0,0.44,0.14,0.11,433
2026-06-01T10:57:30Z,91.07,30.1,0.0,0.48,0.26,450
2026-06-01T10:58:00Z,95.86,16.8,0.41,0.38,0.22,419
2026-06-01T10:58:30Z,94.88,31.4,0.89,0.31,0.11,429
2026-06-01T10:59:00Z,96.52,36.5,0.01,0.79,0.04,446
2026-06-01T10:59:30Z,80.58,10.0,0.28,0.38,0.15,402
2026-06-01T11:00:00Z,86.6,19.0,0.5,0.27,0.24,432
2026-06-01T11:00:30Z,84.91,10.0,0.0,0.4,0.23,420
2026-06-01T11:01:00Z,82.93,17.8,0.0,0.5,0.15,484
2026-06-01T11:01:30Z,81.89,10.0,0.0,0.53,0.03,410
2026-06-01T11:02:00Z,85.98,16.9,0.0,0.65,0.08,410
2026-06-01T11:02:30Z,99.9,10.0,0.72,0.79,0.21,413
2026-06-01T11:03:00Z,97.99,24.9,0.0,0.1,0.1,434
2026-06-01T11:03:30Z,99.42,41.2,0.0,0.0,0.26,452
2026-06-01T11:04:00Z,84.34,28.7,1.21,0.33,0.15,453
2026-06-01T11:04:30Z,93.64,17.0,0.0,0.62,0.17,441
2026-06-01T11:05:00Z,89.55,32.4,0.0,0.52,0.05,407
2026-06-01T11:05:30Z,96.16,49.4,0.29,0.02,0.26,452
2026-06-01T11:06:00Z,98.4,14.5,0.26,0.69,0.01,443
2026-06-01T11:06:30Z,90.55,21.7,0.55,0.61,0.19,433
2026-06-01T11:07:00Z,101.51,14.7,0.0,0.28,0.26,429
2026-06-01T11:07:30Z,90.17,10.0,0.0,0.45,0.25,434
2026-06-01T11:08:00Z,97.05,16.1,0.0,0.4,0.2,427
2026-06-01T11:08:30Z,85.97,13.4,0.36,0.12,0.07,410
2026-06-01T11:09:00Z,94.23,28.6,0.0,0.17,0.2,422
2026-06-01T11:09:30Z,95.32,42.6,0.0,0.17,0.08,429
2026-06-01T11:10:00Z,92.33,10.8,0.0,0.79,0.0,416
2026-06-01T11:10:30Z,99.99,29.0,0.0,0.53,0.2,447
2026-06-01T11:11:00Z,76.32,18.3,0.0,0.05,0.13,436
2026-06-01T11:11:30Z,94.46,14.9,0.0,0.76,0.3,429
2026-06-01T11:12:00Z,88.47,32.1,0.49,0.04,0.02,418
2026-06-01T11:12:30Z,101.22,10.0,0.0,0.4,0.06,440
2026-06-01T11:13:00Z,98.24,18.5,1.5,0.49,0.1,440
2026-06-01T11:13:30Z,86.2,31.0,1.08,0.02,0.21,425
2026-06-01T11:14:00Z,102.06,53.4,1.5,0.06,0.13,426
2026-06-01T11:14:30Z,80.54,16.2,0.0,0.34,0.22,424
2026-06-01T11:15:00Z,83.99,10.0,0.0,0.16,0.24,448
2026-06-01T11:15:30Z,93.49,30.7,0.0,0.18,0.28,437
2026-06-01T11:16:00Z,86.55,38.7,0.0,0.57,0.24,459
2026-06-01T11:16:30Z,90.49,41.1,0.0,0.45,0.07,428
2026-06-01T11:17:00Z,97.08,25.5,0.09,0.72,0.12,428
2026-06-01T11:17:30Z,102.4,11.8,0.0,0.36,0.09,439
2026-06-01T11:18:00Z,99.88,19.1,0.82,0.01,0.1,427
2026-06-01T11:18:30Z,86.89,11.3,1.49,0.33,0.28,441
2026-06-01T11:19:00Z,90.38,26.0,0.0,0.01,0.18,441
2026-06-01T11:19:30Z,86.89,38.8,0.16,0.07,0.21,415
2026-06-01T11:20:00Z,77.85,16.5,0.0,0.31,0.17,426
2026-06-01T11:20:30Z,82.95,12.4,0.0,0.71,0.12,447
2026-06-01T11:21:00Z,79.5,10.0,0.75,0.01,0.09,402
2026-06-01T11:21:30Z,84.08,25.5,0.0,0.19,0.28,435
2026-06-01T11:22:00Z,91.54,24.0,1.5,0.27,0.26,427
2026-06-01T11:22:30Z,95.3,23.3,0.0,0.48,0.13,412
2026-06-01T11:23:00Z,80.23,10.0,0.0,0.57,0.13,440
2026-06-01T11:23:30Z,93.51,51.3,0.0,0.5,0.29,421
2026-06-01T11:24:00Z,87.16,22.0,0.26,0.2,0.16,416
2026-06-01T11:24:30Z,86.79,40.3,0.0,0.59,0.15,422
2026-06-01T11:25:00Z,82.15,10.0,0.78,0.37,0.21,407
2026-06-01T11:25:30Z,86.22,10.0,0.25,0.26,0.07,428
2026-06-01T11:26:00Z,101.39,16.6,0.0,0.33,0.16,440
2026-06-01T11:26:30Z,89.62,10.0,1.5,0.7,0.18,419
2026-06-01T11:27:00Z,88.15,21.3,0.0,0.21,0.2,419
2026-06-01T11:27:30Z,91.2,39.8,0.42,0.76,0.27,425
2026-06-01T11:28:00Z,82.69,40.3,0.24,0.79,0.17,430
2026-06-01T11:28:30Z,88.21,16.2,0.03,0.78,0.17,417
2026-06-01T11:29:00Z,89.71,26.6,0.96,0.64,0.19,428
2026-06-01T11:29:30Z,68.12,28.7,0.42,0.55,0.18,435
2026-06-01T12:00:00Z,77.26,28.1,1.15,0.72,0.26,403
2026-06-01T12:00:30Z,86.21,23.7,0.0,0.01,0.26,393
2026-06-01T12:01:00Z,85.27,34.6,0.0,0.17,0.3,401
2026-06-01T12:01:30Z,99.74,18.0,1.27,0.36,0.18,426
2026-06-01T12:02:00Z,67.13,17.7,0.0,0.18,0.13,419
2026-06-01T12:02:30Z,78.53,50.6,0.13,0.19,0.02,408
2026-06-01T12:03:00Z,80.59,16.9,0.0,0.19,0.28,409
2026-06-01T12:03:30Z,85.9,24.7,0.04,0.3,0.23,388
2026-06-01T12:04:00Z,95.89,10.0,0.53,0.22,0.15,399
2026-06-01T12:04:30Z,75.03,28.2,0.0,0.46,0.27,395
2026-06-01T12:05:00Z,89.24,32.2,0.0,0.45,0.21,420
2026-06-01T12:05:30Z,83.63,17.0,0.0,0.22,0.06,397
2026-06-01T12:06:00Z,78.32,23.8,0.25,0.75,0.08,399
2026-06-01T12:06:30Z,70.83,10.0,0.23,0.22,0.2,395
2026-06-01T12:07:00Z,83.92,26.4,0.0,0.41,0.19,431
2026-06-01T12:07:30Z,80.52,38.8,0.0,0.35,0.07,392
2026-06-01T12:08:00Z,73.55,10.9,0.27,0.01,0.17,428
2026-06-01T12:08:30Z,84.47,10.0,1.33,0.07,0.08,399
2026-06-01T12:09:00Z,83.31,13.7,0.0,0.39,0.24,420
2026-06-01T12:09:30Z,70.01,39.2,0.71,0.18,0.03,416
2026-06-01T12:10:00Z,80.28,50.4,1.31,0.59,0.09,408
2026-06-01T12:10:30Z,69.6,13.7,0.0,0.8,0.17,408
2026-06-01T12:11:00Z,72.56,23.5,0.0,0.16,0.29,384
2026-06-01T12:11:30Z,82.33,13.5,0.28,0.77,0.04,401
2026-06-01T12:12:00Z,87.3,24.0,0.53,0.6,0.29,449
2026-06-01T12:12:30Z,65.78,10.2,1.5,0.71,0.05,386
2026-06-01T12:13:00Z,79.06,10.0,0.0,0.56,0.13,405
2026-06-01T12:13:30Z,83.5,23.0,0.96,0.4,0.25,393
2026-06-01T12:14:00Z,74.54,39.2,0.0,0.1,0.05,398
2026-06-01T12:14:30Z,76.74,33.8,0.0,0.16,0.1,418
2026-06-01T12:15:00Z,89.53,13.5,0.0,0.0,0.26,415
2026-06-01T12:15:30Z,75.59,10.0,0.0,0.12,0.18,397
2026-06-01T12:16:00Z,75.2,19.4,0.31,0.17,0.19,402
2026-06-01T12:16:30Z,82.8,11.2,0.0,0.15,0.17,400
2026-06-01T12:17:00Z,81.83,30.3,0.0,0.23,0.29,385
2026-06-01T12:17:30Z,77.17,18.6,0.0,0.44,0.2,392
2026-06-01T12:18:00Z,90.66,28.5,0.58,0.72,0.05,421
2026-06-01T12:18:30Z,76.33,16.7,0.0,0.28,0.25,390
2026-06-01T12:19:00Z,79.03,37.1,0.21,0.73,0.11,418
2026-06-01T12:19:30Z,65.18,20.7,1.29,0.45,0.11,416
2026-06-01T12:20:00Z,78.99,24.8,0.69,0.35,0.03,395
2026-06-01T12:20:30Z,96.11,10.0,0.0,0.09,0.19,409
2026-06-01T12:21:00Z,75.23,29.6,0.0,0.54,0.13,415
2026-06-01T12:21:30Z,87.81,10.0,0.0,0.02,0.29,413
2026-06-01T12:22:00Z,78.36,17.0,0.72,0.42,0.27,408
2026-06-01T12:22:30Z,79.11,25.8,0.0,0.53,0.2,416
2026-06-01T12:23:00Z,87.76,10.0,0.59,0.41,0.07,401
2026-06-01T12:23:30Z,84.18,18.5,1.01,0.1,0.1,438
2026-06-01T12:24:00Z,71.02,28.5,0.0,0.31,0.05,381
2026-06-01T12:24:30Z,76.07,26.5,1.5,0.31,0.3,414
2026-06-01T12:25:00Z,80.74,10.0,0.0,0.79,0.15,403
2026-06-01T12:25:30Z,69.86,14.6,0.26,0.31,0.12,373
2026-06-01T12:26:00Z,85.05,20.3,1.5,0.75,0.13,430
2026-06-01T12:26:30Z,79.8,23.8,0.0,0.7,0.1,393
2026-06-01T12:27:00Z,65.18,12.4,0.98,0.49,0.09,422
2026-06-01T12:27:30Z,76.23,33.3,0.0,0.49,0.03,393
2026-06-01T12:28:00Z,74.7,27.1,0.0,0.29,0.09,406
2026-06-01T12:28:30Z,80.94,20.7,0.57,0.18,0.15,400
2026-06-01T12:29:00Z,71.07,31.1,0.87,0.13,0.28,409
2026-06-01T12:29:30Z,77.85,41.6,0.78,0.42,0.23,396
2026-06-01T12:30:00Z,66.08,22.1,0.0,0.43,0.16,414
2026-06-01T12:30:30Z,78.13,41.8,0.0,0.65,0.24,401
2026-06-01T12:31:00Z,78.5,44.7,0.63,0.35,0.29,382
2026-06-01T12:31:30Z,72.32,24.8,0.16,0.25,0.24,386
2026-06-01T12:32:00Z,83.9,11.9,0.0,0.06,0.06,384
2026-06-01T12:32:30Z,81.77,10.0,0.74,0.58,0.2,422
2026-06-01T12:33:00Z,79.48,28.6,0.0,0.58,0.08,397
2026-06-01T12:33:30Z,79.21,10.0,0.0,0.22,0.13,390
2026-06-01T12:34:00Z,87.41,29.0,0.0,0.23,0.19,382
2026-06-01T12:34:30Z,89.19,17.4,0.0,0.02,0.2,392
2026-06-01T12:35:00Z,80.68,10.0,0.0,0.8,0.01,381
2026-06-01T12:35:30Z,82.35,29.0,0.18,0.06,0.23,391
2026-06-01T12:36:00Z,77.16,14.3,1.01,0.54,0.13,399
2026-06-01T12:36:30Z,69.2,10.0,0.09,0.16,0.28,380
2026-06-01T12:37:00Z,72.77,13.1,0.0,0.6,0.06,377
2026-06-01T12:37:30Z,73.54,33.7,1.5,0.69,0.05,396
2026-06-01T12:38:00Z,65.96,13.3,0.0,0.27,0.06,376
2026-06-01T12:38:30Z,85.3,10.0,0.0,0.55,0.06,399
2026-06-01T12:39:00Z,78.11,12.0,0.0,0.53,0.3,392
2026-06-01T12:39:30Z,72.99,32.9,0.05,0.56,0.27,420
2026-06-01T12:40:00Z,72.68,16.2,0.63,0.62,0.26,405
2026-06-01T12:40:30Z,79.49,42.9,0.17,0.2,0.29,399
2026-06-01T12:41:00Z,77.46,37.3,0.56,0.38,0.14,396
2026-06-01T12:41:30Z,72.14,15.4,0.0,0.02,0.08,385
2026-06-01T12:42:00Z,78.1,41.5,1.5,0.03,0.12,396
2026-06-01T12:42:30Z,88.62,13.9,0.0,0.0,0.14,389
2026-06-01T12:43:00Z,79.54,10.0,0.0,0.19,0.21,402
2026-06-01T12:43:30Z,79.31,16.7,0.28,0.19,0.01,385
2026-06-01T12:44:00Z,86.87,17.3,0.07,0.79,0.27,406
2026-06-01T12:44:30Z,69.97,26.0,0.0,0.0,0.16,389
2026-06-01T12:45:00Z,71.55,10.0,0.36,0.29,0.0,394
2026-06-01T12:45:30Z,73.5,10.0,0.27,0.15,0.18,395
2026-06-01T12:46:00Z,76.2,10.0,0.06,0.65,0.04,365
2026-06-01T12:46:30Z,62.0,10.0,0.0,0.07,0.1,393
2026-06-01T12:47:00Z,75.53,31.0,0.0,0.31,0.29,386
2026-06-01T12:47:30Z,72.19,18.0,0.0,0.79,0.15,380
2026-06-01T12:48:00Z,81.05,10.0,1.33,0.14,0.13,391
2026-06-01T12:48:30Z,73.07,10.0,0.69,0.46,0.07,401
2026-06-01T12:49:00Z,80.26,10.0,1.5,0.11,0.14,388
2026-06-01T12:49:30Z,85.58,19.3,0.12,0.61,0.29,394
2026-06-01T12:50:00Z,77.26,10.0,0.0,0.61,0.06,399
2026-06-01T12:50:30Z,87.21,14.5,0.11,0.03,0.29,393
2026-06-01T12:51:00Z,66.04,23.1,0.71,0.53,0.21,390
2026-06-01T12:51:30Z,62.43,47.4,1.28,0.26,0.28,399
2026-06-01T12:52:00Z,75.66,33.9,0.0,0.71,0.23,380
2026-06-01T12:52:30Z,77.34,10.0,0.0,0.53,0.25,402
2026-06-01T12:53:00Z,84.85,10.0,0.0,0.56,0.01,398
2026-06-01T12:53:30Z,77.73,12.6,1.5,0.5,0.05,370
2026-06-01T12:54:00Z,75.72,38.7,0.22,0.72,0.29,379
2026-06-01T12:54:30Z,82.3,20.0,0.0,0.51,0.24,376
2026-06-01T12:55:00Z,72.91,34.5,1.5,0.55,0.15,376
2026-06-01T12:55:30Z,87.79,48.4,1.25,0.15,0.14,377
2026-06-01T12:56:00Z,71.21,50.0,0.75,0.31,0.22,381
2026-06-01T12:56:30Z,79.15,10.0,0.98,0.35,0.09,398
2026-06-01T12:57:00Z,80.39,22.6,0.81,0.53,0.3,389
2026-06-01T12:57:30Z,78.12,37.3,0.11,0.53,0.26,396
2026-06-01T12:58:00Z,72.83,16.9,0.0,0.2,0.19,393
2026-06-01T12:58:30Z,72.75,20.1,0.3,0.74,0.0,392
2026-06-01T12:59:00Z,76.0,32.9,0.51,0.03,0.08,371
2026-06-01T12:59:30Z,81.16,20.4,0.0,0.63,0.13,394
2026-06-01T13:00:00Z,71.94,22.6,0.0,0.55,0.28,399
2026-06-01T13:00:30Z,76.52,31.5,1.5,0.09,0.24,396
